,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time,,
4122,815.62,0.089040164,0.356998658,23.1,0.009435023,0.010160446,0.003193855,0.02,0.005632401,50,0.456199268,0.107301443,,
4123,815.62,0.091398244,0.538901102,39.15,0.023649368,0.010094643,0.003228664,0.02,0.00564146,64.7,0.640393989,0.123917736,,
4124,815.62,0.087463366,0.355295333,40.5,0.019435102,0.010297537,0.003276348,0.05,0.005640984,50,0.453056236,0.1158158,,
4125,815.62,0.092953505,0.39321146,29.33,0.012624149,0.009891748,0.00321126,0.02,0.005636692,56.2,0.496056713,0.114425606,,
4126,815.62,0.074183965,0.365951963,29.67,0.013622565,0.010126591,0.003178358,0.02,0.005642891,84.4,0.450262519,0.096627779,,
4127,815.62,0.089597583,0.39157955,39.2,0.015774817,0.009961843,0.003073454,0.05,0.005687475,75,0.491138976,0.114133329,,
4128,815.62,0.101678182,0.407137876,39.71,0.017300876,0.009428501,0.003042698,0.02,0.005699873,58.8,0.518244559,0.127721629,,
4129,815.62,0.097978906,0.372807455,40.61,0.018609156,0.011886597,0.003698587,0.02,0.005699158,64.7,0.482672958,0.125985807,,
4130,815.62,0.073300585,0.439065273,28.57,0.011902714,0.012630939,0.003810883,0.02,0.005661011,50,0.524996797,0.094675193,,
4131,815.62,0.069407989,0.351836859,40.87,0.01807132,0.013547421,0.003847122,0.04,0.005674839,62.5,0.434792269,0.09700127,,
4132,815.62,0.078161461,0.460460809,40.67,0.021152083,0.014554262,0.004854679,0.03,0.005658865,68.8,0.553176532,0.109827088,,
4133,815.62,0.079132548,0.506602321,35.14,0.017727566,0.010510206,0.003307581,0.02,0.005670547,64.7,0.596245075,0.105838242,,
4134,815.62,0.101195051,0.377392271,40.07,0.02156757,0.01008296,0.003118038,0.02,0.005652666,75,0.488670282,0.131533325,,
4135,815.62,0.098692884,0.370154009,37.71,0.018950859,0.009966612,0.003146172,0.02,0.006453037,50,0.478813505,0.127242952,,
4136,815.62,0.09322506,0.46364248,39.17,0.023304551,0.009682894,0.003246784,0.05,0.005650759,50,0.566550434,0.125427154,,
4137,815.62,0.088595628,0.479405466,41.28,0.016602628,0.011809349,0.003251553,0.02,0.005674362,68.8,0.579810443,0.114124171,,
4138,815.62,0.073789072,0.529170502,32.1,0.01927119,0.014785528,0.00411272,0.02,0.00565815,44.4,0.617745102,0.102831132,,
4139,815.62,0.075584675,0.467887807,37.12,0.017029997,0.011478424,0.003619671,0.02,0.005667448,56.2,0.554950906,0.101901791,,
4140,815.62,0.073438514,0.358028711,39.8,0.024395772,0.009424448,0.003031731,0.05,0.005976677,75,0.440891673,0.106842694,,
4141,815.62,0.069803179,0.340637462,28.88,0.018696621,0.010105848,0.003180504,0.02,0.005665779,62.5,0.420546489,0.097346083,,
4142,815.62,0.080297935,0.337314097,37.11,0.018814152,0.01235342,0.003773212,0.02,0.005638838,77.8,0.429965452,0.108524137,,
4143,815.62,0.089556124,0.465196675,40.5,0.023451771,0.011073589,0.003396511,0.02,0.005648851,50,0.565826388,0.122053257,,
4144,815.62,0.1004777,0.411350042,42.05,0.019303875,0.011146307,0.003344059,0.05,0.00564146,56.2,0.522974049,0.128767094,,
4145,815.62,0.077973663,0.394989923,39.25,0.016865877,0.010089397,0.003127098,0.02,0.005637407,56.2,0.483052983,0.103604045,,
4146,815.62,0.088857388,0.344867536,27.46,0.015493099,0.0114851,0.003870249,0.02,0.005634785,50,0.445210024,0.113855521,,
4147,815.62,0.090688973,0.36941667,39.55,0.018616123,0.010879278,0.003456593,0.02,0.005644798,56.2,0.470984921,0.118406487,,
4148,815.62,0.084292365,0.393313789,42.76,0.020893939,0.010961294,0.004224062,0.05,0.005625963,62.5,0.488567448,0.115036329,,
4149,815.62,0.069762493,0.427912096,33.16,0.021020222,0.010681152,0.003291607,0.02,0.005634069,62.5,0.508355741,0.099708391,,
4150,815.62,0.092414778,0.458850096,42.06,0.018230773,0.009561062,0.003119946,0.02,0.01087904,72.2,0.560825936,0.124644537,,
4151,815.62,0.099011279,0.337723112,38.14,0.022434321,0.01002574,0.003143787,0.05,0.005637646,68.8,0.446760131,0.130227033,,
4152,815.62,0.080114296,0.437988321,26.8,0.011674458,0.009469509,0.003018141,0.02,0.005639076,56.2,0.527572126,0.100445971,,
4153,815.62,0.09009708,0.488971331,41.1,0.024042282,0.010031939,0.003128052,0.02,0.005642176,50,0.58910035,0.12290959,,
4154,815.62,0.0984174,0.37553993,43.74,0.020829363,0.010213614,0.003273249,0.02,0.005643368,50,0.484170944,0.12816338,,
4155,815.62,0.072896036,0.409195676,43.89,0.017896914,0.010211468,0.003155231,0.05,0.005640268,56.2,0.49230318,0.099588449,,
4156,815.62,0.084196706,0.380352086,31.23,0.012552226,0.009677172,0.00318718,0.02,0.005641222,90.6,0.474225964,0.105577334,,
4157,815.62,0.090406763,0.462644704,37.91,0.017364088,0.009977341,0.003107548,0.02,0.005627632,73.3,0.563028808,0.116506031,,
4158,815.62,0.077896996,0.420520895,38.09,0.018971129,0.009727001,0.003202438,0.05,0.005647182,44.4,0.508144892,0.105717745,,
4159,815.62,0.071297239,0.353379532,39.88,0.020586743,0.011965275,0.003520727,0.02,0.00563693,56.2,0.436642046,0.101041639,,
4160,815.62,0.087279412,0.344533734,45.02,0.018693738,0.010153055,0.003142595,0.02,0.005926371,56.2,0.441966201,0.115042116,,
4161,815.62,0.082868315,0.445947704,48.45,0.027508032,0.010298967,0.003273487,0.02,0.005787611,62.5,0.539114986,0.119437445,,
4162,815.62,0.079170177,0.372208874,36.84,0.01931956,0.010029554,0.003133059,0.05,0.005685806,66.7,0.461408605,0.107308602,,
4163,815.62,0.069172251,0.345032425,35.85,0.017492446,0.010137796,0.003220081,0.02,0.005684614,55.6,0.424342472,0.095569392,,
4164,815.62,0.095734444,0.511799767,46.8,0.024530858,0.012106419,0.004084349,0.02,0.005773306,56.2,0.61964063,0.130122957,,
4165,815.62,0.082238877,0.478350121,43.31,0.018843661,0.010449648,0.00326705,0.02,0.005813837,62.5,0.571038646,0.110163425,,
4166,815.62,0.070726971,0.37895059,41.44,0.018820192,0.010030031,0.003085375,0.05,0.005822659,62.5,0.459707592,0.098455197,,
4167,815.62,0.081841405,0.503744738,43.89,0.027675593,0.010410786,0.003122568,0.02,0.005653143,50,0.595996929,0.118292709,,
4168,815.62,0.074393671,0.427829352,44.52,0.027111755,0.0101192,0.003213406,0.02,0.005657434,62.5,0.512342223,0.110376266,,
4169,815.62,0.073226495,0.42891314,36.96,0.016507102,0.011967897,0.004447222,0.04,0.005787134,56.2,0.514107532,0.099967953,,
4170,815.62,0.069835373,0.403463712,36.84,0.02235431,0.011697531,0.003655434,0.03,0.005658627,66.7,0.484996616,0.101503744,,
4171,815.62,0.087294713,0.349143395,44.69,0.019512315,0.010403395,0.003132343,0.03,0.005642891,62.5,0.446841503,0.115582262,,
4172,815.62,0.09330005,0.507602853,65.7,0.0268277,0.009616137,0.003170252,0.02,0.009785414,52.9,0.61051904,0.133083416,,
4173,815.62,0.073347319,0.515143287,39.28,0.022104159,0.011379242,0.003129482,0.05,0.005649567,70.6,0.599869848,0.104230527,,
4174,815.62,0.101897775,0.419011152,40.85,0.018107147,0.01184988,0.004318476,0.02,0.005636692,56.2,0.532758807,0.12996009,,
4175,815.62,0.083830934,0.42675683,41.69,0.026147763,0.011134624,0.003485918,0.02,0.00564909,75,0.521722388,0.119113705,,
4176,815.62,0.082212877,0.446737036,35.37,0.020232417,0.011798143,0.003892899,0.02,0.0056355,55.6,0.540748056,0.111973693,,
4177,815.62,0.085590237,0.383378999,39.93,0.025024063,0.012911081,0.004270792,0.04,0.00564909,64.7,0.481880317,0.120534182,,
4178,815.62,0.085263076,0.352806815,22.91,0.013048788,0.010219097,0.00333643,0.03,0.005634069,62.5,0.448288988,0.107282363,,
4179,815.62,0.070427607,0.420332921,31.73,0.012768907,0.014464617,0.004668951,0.02,0.005644798,62.5,0.505225145,0.093510263,,
4180,815.62,0.080722704,0.473857161,30.48,0.013093019,0.013415813,0.004992962,0.02,0.005638599,76.5,0.567995678,0.104447284,,
4181,815.62,0.069381718,0.33200608,29.22,0.012045734,0.013772488,0.004524231,0.02,0.005629063,64.7,0.415160286,0.091580746,,
4182,815.62,0.095283418,0.47863871,40.91,0.017090809,0.011273623,0.003715754,0.05,0.005629063,56.2,0.585195751,0.121719044,,
4183,815.62,0.075405326,0.349000578,39.56,0.016647401,0.01220274,0.00387764,0.02,0.005642653,56.2,0.436608644,0.10157302,,
4184,815.62,0.076403845,0.447059466,42.56,0.020502989,0.012893438,0.004338026,0.02,0.005639315,50,0.536356749,0.106884175,,
4185,815.62,0.082150136,0.530835947,36.96,0.018502709,0.010260582,0.003377199,0.02,0.005640507,50,0.623246665,0.109670551,,
4186,815.62,0.078332269,0.378868358,40.88,0.01985368,0.009986639,0.003090858,0.05,0.005639315,76.5,0.467187266,0.106916122,,
4187,815.62,0.072532091,0.326271294,33.01,0.016056808,0.009692192,0.003062963,0.02,0.005631924,68.8,0.408495577,0.097283786,,
4188,815.62,0.073621666,0.340822317,32.25,0.015812814,0.010079622,0.003162146,0.02,0.005636692,81.2,0.424523605,0.098233318,,
4189,815.62,0.08940784,0.33098774,45.57,0.0250796,0.012960434,0.003808737,0.02,0.005640984,75,0.433356014,0.123937161,,
4190,815.62,0.074061144,0.377651275,44.48,0.027159001,0.010558844,0.003352165,0.05,0.0056355,75,0.462271263,0.11020781,,
4191,815.62,0.075822324,0.414551522,41.58,0.020339543,0.011820316,0.003756046,0.02,0.005631924,56.2,0.502194162,0.105549837,,
4192,815.62,0.069074932,0.363446197,40.97,0.026430486,0.01189661,0.003764153,0.02,0.005650282,50,0.444417739,0.104919853,,
4193,815.62,0.076139452,0.416152883,45.12,0.030025003,0.010607004,0.003292799,0.02,0.005632401,50,0.502899339,0.115089655,,
4194,815.62,0.07248316,0.410718368,41.75,0.023650403,0.012031317,0.003225327,0.05,0.005665541,68.8,0.495232845,0.105024431,,
4195,815.62,0.0979936,0.46085513,39.89,0.017790113,0.012345314,0.004069805,0.02,0.005634546,68.8,0.571194044,0.125488064,,
4196,815.62,0.071529124,0.348191967,41.44,0.019760294,0.009900331,0.003067732,0.02,0.005677938,68.8,0.429621422,0.100035088,,
4197,815.62,0.079585743,0.360011644,42.13,0.017215596,0.009605885,0.003148556,0.05,0.005779505,64.3,0.449203272,0.1057294,,
4198,815.62,0.072729989,0.521895099,46.48,0.020502678,0.010286331,0.003178596,0.02,0.005683184,40,0.604911419,0.102094447,,
4199,815.62,0.087933992,0.32977767,42.12,0.025723609,0.012633801,0.003478765,0.02,0.005788565,56.2,0.430345463,0.122924931,,
4200,815.62,0.074059393,0.339777242,35.41,0.014563443,0.010409117,0.003358364,0.02,0.005714893,50,0.424245752,0.097696093,,
4201,815.62,0.090130635,0.408840485,29.09,0.012898286,0.009953737,0.003133774,0.05,0.00565815,50,0.508924857,0.111820845,,
4202,815.62,0.100066424,0.353572955,42.93,0.020134508,0.00970912,0.00312233,0.05,0.005669594,62.5,0.463348499,0.128992856,,
4203,815.62,0.095567279,0.328460864,42.94,0.019018715,0.009938955,0.003072739,0.02,0.005657673,62.5,0.433967098,0.123316406,,
4204,815.62,0.086904048,0.362825301,42.06,0.019472072,0.010761738,0.003151655,0.05,0.00566721,62.5,0.460491087,0.115194985,,
4205,815.62,0.06889623,0.495090502,43.12,0.017986426,0.009989738,0.003103971,0.05,0.005678177,66.7,0.57397647,0.095664804,,
4206,815.62,0.073101437,0.389430632,34.41,0.013874238,0.010590553,0.003287315,0.02,0.006164312,52.9,0.473122622,0.096427302,,
4207,815.62,0.084647642,0.48817482,35.76,0.019495193,0.010247946,0.003137112,0.05,0.005689383,50,0.583070408,0.11296933,,
4208,815.62,0.092151075,0.418091253,29.59,0.019703794,0.010124207,0.003259182,0.02,0.005660295,56.2,0.520366535,0.120774346,,
4209,815.62,0.100055358,0.385293077,38.58,0.018468844,0.010119677,0.003298283,0.02,0.00563693,62.5,0.495468112,0.127459415,,
4210,815.62,0.075479202,0.51574366,40.16,0.022250604,0.010149717,0.003116131,0.05,0.005641937,62.5,0.601372579,0.106487874,,
4211,815.62,0.101771063,0.492536011,41.68,0.016673391,0.010182142,0.003216743,0.02,0.005628109,58.8,0.604489216,0.127289306,,
4212,815.62,0.068813279,0.521651184,40.43,0.020254267,0.01002121,0.003355026,0.02,0.005650282,56.2,0.600485673,0.098072854,,
4213,815.62,0.074926818,0.343559043,44.33,0.018462865,0.009965658,0.003116608,0.05,0.005638123,75,0.428451519,0.102144414,,
4214,815.62,0.077028337,0.329493943,39.53,0.026335405,0.011976004,0.0038445,0.02,0.005630255,62.5,0.418498284,0.112838497,,
4215,815.62,0.080841251,0.454796095,31.27,0.015391797,0.010648251,0.003358603,0.02,0.005638838,50,0.546285597,0.105230489,,
4216,815.62,0.080991444,0.32742393,39.75,0.015975257,0.010367632,0.003180504,0.02,0.00565815,56.2,0.418783006,0.105805355,,
4217,815.62,0.093744209,0.405513419,22.77,0.01203241,0.010131121,0.003246784,0.05,0.005645752,56.2,0.509388749,0.114669155,,
4218,815.62,0.087417468,0.479038201,37.88,0.017036404,0.009703159,0.003241062,0.05,0.005633116,75,0.576158828,0.11332805,,
4219,815.62,0.087832394,0.33200967,35.69,0.014416779,0.01004529,0.003133535,0.02,0.005635738,33.3,0.429887354,0.111018446,,
4220,815.62,0.082070709,0.50004698,41.72,0.018721018,0.010165453,0.003171444,0.05,0.005658865,62.5,0.592283142,0.109622036,,
4221,815.62,0.083945342,0.341819546,41.31,0.017451823,0.010501862,0.003189325,0.05,0.005641699,70.6,0.43626675,0.110228189,,
4222,815.62,0.069284899,0.522059901,36.56,0.021060262,0.009974957,0.003094673,0.02,0.00565052,58.8,0.601319757,0.099090354,,
4223,815.62,0.088167785,0.493437181,51.3,0.034002077,0.010910511,0.003711462,0.05,0.005751848,62.5,0.592515477,0.131633172,,
4224,815.62,0.087830494,0.428229853,43.7,0.020451127,0.010043144,0.003100395,0.02,0.005661011,50,0.526103491,0.117043027,,
4225,815.62,0.082399769,0.37123627,37.59,0.021904077,0.01012826,0.003183126,0.02,0.005676031,76.5,0.463764299,0.113163003,,
4226,815.62,0.085031988,0.426024614,44.26,0.018947772,0.009968758,0.003145218,0.02,0.005652428,64.7,0.52102536,0.112777406,,
4227,815.62,0.076459034,0.369094214,40.91,0.023148937,0.011848211,0.003552437,0.05,0.005793095,77.8,0.457401459,0.108953503,,
4228,815.62,0.069985178,0.403666535,36.35,0.021530519,0.009691477,0.003174782,0.02,0.00565362,56.2,0.48334319,0.100344099,,
4229,815.62,0.068077348,0.49227768,42.03,0.022864477,0.009985209,0.003104687,0.02,0.005964518,62.5,0.570340237,0.10001103,,
4230,815.62,0.088110425,0.482951482,37.46,0.023019866,0.010146618,0.003197432,0.05,0.005708218,68.8,0.581208525,0.120035941,,
4231,815.62,0.068786815,0.411358149,42.32,0.02106129,0.010591745,0.003266096,0.02,0.00565052,53.3,0.490736709,0.098764721,,
4232,815.62,0.083288372,0.368075666,34.16,0.020382297,0.010201693,0.003094912,0.02,0.005661249,40,0.461565731,0.11242683,,
4233,815.62,0.092765739,0.477502825,33.52,0.015206935,0.010586977,0.003487349,0.04,0.005646944,62.5,0.580855541,0.117106967,,
4234,815.62,0.099974388,0.360330727,45,0.028091335,0.010197163,0.003209114,0.03,0.005632639,56.2,0.470502278,0.136907476,,
4235,815.62,0.072774725,0.352910611,41.56,0.022661877,0.01007247,0.00316453,0.03,0.005681992,64.7,0.435757806,0.104283124,,
4236,815.62,0.069861338,0.364573056,41.37,0.025508795,0.01005125,0.003094196,0.02,0.005661488,62.5,0.444485644,0.104125817,,
4237,815.62,0.07545018,0.357297335,22.46,0.009175636,0.010455608,0.003223419,0.05,0.005644798,81.2,0.443203123,0.093494033,,
4238,815.62,0.073414616,0.484533727,35.4,0.021027779,0.00950551,0.003062963,0.05,0.005666494,81.2,0.567453853,0.103171852,,
4239,815.62,0.097980058,0.53723057,30.21,0.014084576,0.011073589,0.003181458,0.02,0.005678654,68.8,0.646284217,0.120924746,,
4240,815.62,0.077895259,0.382307877,36.77,0.018504063,0.009881258,0.003051519,0.05,0.005638838,50,0.470084394,0.105089679,,
4241,815.62,0.071829337,0.511267061,42.11,0.023284687,0.010962963,0.003701687,0.02,0.005639791,56.2,0.594059361,0.104455502,,
4242,815.62,0.099828657,0.397467065,44.65,0.023862472,0.009495258,0.003078461,0.02,0.005637646,68.8,0.50679098,0.132407236,,
4243,815.62,0.089242543,0.357164424,34.78,0.021360315,0.010130644,0.003177881,0.05,0.005638599,62.5,0.456537611,0.119419338,,
4244,815.62,0.070121399,0.508427271,42.12,0.017179153,0.011902094,0.004290104,0.02,0.005695105,62.5,0.590450764,0.097285761,,
4245,815.62,0.100019907,0.388063385,29.59,0.012134931,0.01066637,0.003388166,0.02,0.005641222,50,0.498749662,0.121184226,,
4246,815.62,0.090657571,0.527496315,40.54,0.017049557,0.010741949,0.003316402,0.02,0.005646229,70.6,0.628895835,0.116669759,,
4247,815.62,0.068180523,0.434619704,47.91,0.022864142,0.010074854,0.003181934,0.05,0.005637407,62.5,0.512875081,0.099864006,,
4248,815.62,0.0962723,0.450453361,44.53,0.025139588,0.010330439,0.003281355,0.02,0.005642653,50,0.5570561,0.130335896,,
4249,815.62,0.080644768,0.330147729,39.9,0.023193372,0.010487795,0.003502369,0.02,0.005663872,50,0.421280292,0.113004381,,
4250,815.62,0.08004832,0.480367023,41.22,0.025004831,0.010133982,0.003133774,0.05,0.005645037,72.2,0.570549325,0.113831962,,
4251,815.62,0.100279433,0.429926907,30.52,0.02016485,0.009885788,0.003011942,0.02,0.005633593,62.5,0.540092128,0.129089818,,
4252,815.62,0.075387995,0.5045069,34.42,0.019514722,0.010746002,0.003086805,0.02,0.005644798,62.5,0.590640897,0.10363432,,
4253,815.62,0.09230568,0.357014241,42.97,0.018211344,0.010196209,0.00306344,0.05,0.005646944,62.5,0.45951613,0.119227408,,
4254,815.62,0.082598314,0.381389848,26.78,0.013721359,0.010232449,0.003128529,0.02,0.005644083,50,0.474220611,0.105092285,,
4255,815.62,0.095815372,0.511456294,35.09,0.017968945,0.012637377,0.003378153,0.02,0.005645752,60,0.619909043,0.122808222,,
4256,815.62,0.098145899,0.343137079,43.22,0.024073728,0.012442112,0.00424552,0.03,0.005631208,60,0.45372509,0.132096355,,
4257,815.62,0.091608736,0.376826038,43.1,0.019625843,0.01275897,0.00399971,0.04,0.005650043,50,0.481193744,0.120884332,,
4258,815.62,0.070577573,0.50424225,47.09,0.026752647,0.011491299,0.00336051,0.02,0.005629301,62.5,0.586311122,0.106320031,,
4259,815.62,0.09547907,0.517584294,37.8,0.020215259,0.010954857,0.004041195,0.02,0.00564003,70.6,0.624018221,0.125375554,,
4260,815.62,0.088865777,0.479118349,42.19,0.018959892,0.011648893,0.003335476,0.05,0.005631685,62.5,0.579633019,0.11679283,,
4261,815.62,0.093149095,0.473021277,45.47,0.02495309,0.013039112,0.003749609,0.02,0.005649805,64.3,0.579209484,0.127501599,,
4262,815.62,0.101268611,0.435487365,38.94,0.023708745,0.011600256,0.003728867,0.02,0.005633593,40,0.548356232,0.134339816,,
4263,815.62,0.099069913,0.337507162,44.76,0.02536531,0.010823488,0.003390789,0.02,0.005644798,66.7,0.447400563,0.13347081,,
4264,815.62,0.072215506,0.429188706,46.21,0.024774672,0.010206699,0.003225803,0.05,0.005637646,50,0.511610911,0.105853627,,
4265,815.62,0.089288166,0.464186828,44.98,0.02421984,0.010187626,0.00320363,0.02,0.00565052,50,0.56366262,0.122362156,,
4266,815.62,0.070483007,0.51159595,40.91,0.020727752,0.009957552,0.003083229,0.02,0.00565052,62.5,0.592036509,0.099944508,,
4267,815.62,0.093325871,0.337736951,41.03,0.016661648,0.010560513,0.003548384,0.05,0.00564456,68.8,0.441623335,0.119180463,,
4268,815.62,0.077859409,0.382061919,45.57,0.02153727,0.010047197,0.003182173,0.02,0.0056355,76.5,0.469968525,0.108214352,,
4269,815.62,0.1012825,0.347092039,36.96,0.019433318,0.01013422,0.003123999,0.02,0.005630732,75,0.458508759,0.129470549,,
4270,815.62,0.097505985,0.421200636,44.8,0.019784492,0.01144743,0.003697395,0.02,0.005631685,56.2,0.530154051,0.126619557,,
4271,815.62,0.070256694,0.410752775,39.84,0.017899445,0.012036562,0.003774166,0.05,0.005630732,62.5,0.493046031,0.097561037,,
4272,815.62,0.078129119,0.431893624,25.64,0.013889604,0.010707378,0.003353596,0.02,0.005705595,56.2,0.520730121,0.101077914,,
4273,815.62,0.084925544,0.415333193,44.96,0.027633118,0.010709763,0.003422976,0.02,0.005632877,62.5,0.5109685,0.121614515,,
4274,815.62,0.076259686,0.352594356,44.34,0.026941193,0.011152983,0.004196882,0.02,0.005639791,58.8,0.440007025,0.113037552,,
4275,815.62,0.072497286,0.361453765,39.38,0.016032913,0.012109518,0.003723383,0.04,0.005628109,62.5,0.446060569,0.097881691,,
4276,815.62,0.072434357,0.389166073,26.34,0.012681628,0.011343718,0.003785849,0.03,0.005646229,68.8,0.472944148,0.094548063,,
4277,815.62,0.077949786,0.478376372,34,0.019546716,0.011424541,0.003698826,0.02,0.005636692,64.7,0.567750699,0.10683202,,
4278,815.62,0.091879666,0.39591831,35.8,0.017081775,0.011344671,0.003796816,0.02,0.005638838,62.5,0.499142647,0.118397095,,
4279,815.62,0.097820676,0.490720687,35.01,0.018509162,0.011719227,0.003720999,0.02,0.005631685,43.8,0.60026059,0.125682522,,
4280,815.62,0.07440781,0.421433096,40.03,0.018512226,0.013322592,0.004131079,0.05,0.005647659,56.2,0.509163498,0.102698774,,
4281,815.62,0.079275368,0.349329304,38.67,0.015475196,0.011987448,0.003665447,0.02,0.005631685,80,0.44059212,0.104047696,,
4282,815.62,0.096886581,0.398086478,32.75,0.01719,0.013977051,0.00366044,0.02,0.005653143,40,0.50895011,0.123390164,,
4283,815.62,0.087699396,0.405199646,41.52,0.01780065,0.010746241,0.003419399,0.02,0.005637407,68.8,0.503645283,0.114556852,,
4284,815.62,0.088494262,0.433980998,44.34,0.019851985,0.014966249,0.007472992,0.02,0.005636215,75,0.537441509,0.121455454,,
4285,815.62,0.091334779,0.471934827,46.5,0.024722531,0.011892796,0.003693581,0.06,0.005638599,56.2,0.575162402,0.12538949,,
4286,815.62,0.076497933,0.45799834,37.9,0.020606172,0.011645317,0.003653526,0.02,0.005622387,50,0.54614159,0.106380018,,
4287,815.62,0.071043878,0.415422898,45.38,0.01988944,0.011651516,0.003713608,0.02,0.005637407,43.8,0.498118292,0.100284333,,
4288,815.62,0.09581029,0.358500794,39.71,0.022218292,0.011646986,0.003695011,0.02,0.005724192,62.5,0.46595807,0.127447785,,
4289,815.62,0.093371591,0.463915684,50.31,0.023791395,0.01208663,0.003845215,0.02,0.005635738,76.5,0.569373905,0.126643939,,
4290,815.62,0.101512508,0.377432448,44.53,0.019476489,0.011432648,0.003332615,0.05,0.006381035,62.5,0.490377604,0.130702647,,
4291,815.62,0.072495638,0.390174756,44.14,0.024406907,0.012392521,0.003986835,0.02,0.005671263,62.5,0.475062915,0.106560643,,
4292,815.62,0.070756577,0.347234386,41.25,0.024369449,0.01187396,0.003653765,0.02,0.005667686,64.7,0.429864923,0.104447477,,
4293,815.62,0.074458348,0.484618182,28.92,0.014675398,0.012378454,0.003958702,0.02,0.005666018,64.3,0.571454984,0.098758466,,
4294,815.62,0.101341901,0.437708638,40.67,0.023301709,0.011234283,0.003612518,0.02,0.006384611,40,0.550284822,0.134640739,,
4295,815.62,0.070279869,0.409607573,44.14,0.020365318,0.01185751,0.003711939,0.04,0.005679607,43.8,0.491744952,0.100036733,,
4296,815.62,0.071902869,0.464589533,40.21,0.019428169,0.013676167,0.003662348,0.03,0.006622314,73.3,0.550168569,0.1016157,,
4297,815.62,0.099948752,0.402821434,43.42,0.021396218,0.011278629,0.003666162,0.02,0.00566268,75,0.514048815,0.130673812,,
4298,815.62,0.070302438,0.53749432,20,0.008810766,0.011473417,0.00358963,0.02,0.005680084,44.4,0.619270175,0.088382918,,
4299,815.62,0.093998635,0.441887152,39.05,0.016142568,0.010825396,0.003500462,0.02,0.005655766,75,0.546711183,0.119297431,,
4300,815.62,0.069149897,0.359682204,43.79,0.023091538,0.011821985,0.003549576,0.05,0.006371737,50,0.440654086,0.102162748,,
4301,815.62,0.075324066,0.32656091,43.14,0.02753588,0.015282154,0.00462389,0.02,0.005755663,56.2,0.41716713,0.113239499,,
4302,815.62,0.074491049,0.396321209,27.17,0.012311787,0.011601925,0.003685713,0.02,0.005663633,56.2,0.482414183,0.096152182,,
4303,815.62,0.072746853,0.472596734,26.66,0.015322118,0.011774063,0.003690243,0.02,0.005661488,50,0.55711765,0.097420702,,
4304,815.62,0.080102233,0.485693938,40.83,0.021571417,0.011782169,0.003782749,0.02,0.006337166,56.2,0.57757834,0.111793565,,
4305,815.62,0.077274732,0.492318728,41.63,0.020624161,0.011165857,0.003682137,0.04,0.005941868,78.1,0.580759317,0.107522898,,
4306,815.62,0.073803167,0.4666805,45.84,0.022865193,0.011898756,0.003828049,0.03,0.005666971,62.5,0.552382423,0.10616338,,
4307,815.62,0.076660204,0.338179446,42.77,0.017393859,0.012031794,0.00376296,0.02,0.005638361,56.2,0.426871444,0.103455384,,
4308,815.62,0.083920132,0.543243161,34.89,0.016385915,0.015226126,0.00660181,0.03,0.005632877,64.3,0.642389419,0.112540734,,
4309,815.62,0.074520816,0.404053656,41.86,0.019357526,0.014980078,0.004663467,0.02,0.005639315,40,0.49355455,0.104181124,,
4310,815.62,0.080114049,0.381481435,43.83,0.023071423,0.01208663,0.003868341,0.02,0.005639553,56.2,0.473682114,0.112693366,,
4311,815.62,0.088648071,0.434412409,48.23,0.023806916,0.011963129,0.003931522,0.04,0.005632639,76.5,0.535023609,0.122019148,,
4312,815.62,0.077560331,0.479740186,44.81,0.027197607,0.011403799,0.003850698,0.03,0.005633593,68.8,0.568704316,0.114242229,,
4313,815.62,0.094650041,0.454023331,39.11,0.01690202,0.011875868,0.003684044,0.02,0.005635262,75,0.56054924,0.120871367,,
4314,815.62,0.068475375,0.469251481,35.99,0.016412416,0.011815548,0.003753185,0.02,0.005623579,87.5,0.549542404,0.094264555,,
4315,815.62,0.090406598,0.411898914,44.24,0.02206783,0.014241457,0.004011393,0.02,0.005652905,70.8,0.516546969,0.122138726,,
4316,815.62,0.073764774,0.517194628,42.63,0.024960711,0.011827946,0.003846407,0.02,0.005652905,50,0.602787348,0.108224797,,
4317,815.62,0.074524766,0.41015384,40.88,0.018612139,0.011650324,0.003649235,0.05,0.005642891,50,0.49632893,0.102429031,,
4318,815.62,0.069970352,0.426282201,38.53,0.018431584,0.012178421,0.004001379,0.02,0.005637884,82.4,0.508430974,0.098041199,,
4319,815.62,0.075663512,0.344460894,30.18,0.012458056,0.012238979,0.003831148,0.02,0.005651712,62.5,0.432363385,0.097604428,,
4320,815.62,0.094265958,0.490867618,43.6,0.018728875,0.01327157,0.004547358,0.02,0.005648613,66.7,0.598405146,0.123190804,,
4321,815.62,0.07896589,0.370151675,51.58,0.020641056,0.012234688,0.003918409,0.02,0.005669355,70.6,0.461352253,0.10919471,,
4322,815.62,0.078576268,0.455155036,43.54,0.023816383,0.012054443,0.003921032,0.04,0.005934477,56.2,0.545785747,0.11224816,,
4323,815.62,0.086816171,0.452062776,43.51,0.022850237,0.012438059,0.003882647,0.03,0.005663633,56.2,0.551317006,0.119212688,,
