,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time
4615,815.62,0.099848474,0.413741933,25.29,0.012828378,0.011600733,0.004855156,0.02,0.008878946,96.7,0.52519114,0.126410954
4616,815.62,0.087792168,0.377044072,25.01,0.011560518,0.014325857,0.005053997,0.01,0.00684309,95.7,0.479162098,0.111249773
4617,815.62,0.094028326,0.402898785,27.73,0.013696243,0.012351751,0.005912304,0.01,0.006713867,95.9,0.509278863,0.120350741
4618,815.62,0.08988179,0.543659165,24.31,0.01620172,0.011203527,0.005124807,0.01,0.008323908,96.7,0.644744482,0.119532225
4619,815.62,0.095530531,0.355414987,33.53,0.014612356,0.012856722,0.004998446,0.01,0.004353523,95.6,0.46380224,0.119494856
4620,815.62,0.088534902,0.354612809,33.11,0.014393408,0.012290001,0.0050807,0.02,0.005137205,94.4,0.455437713,0.113146215
4621,815.62,0.097148698,0.412211921,25.06,0.012666929,0.012615204,0.005307674,0.01,0.010932207,94.3,0.521975823,0.126055508
4622,815.62,0.095645214,0.496471379,17.81,0.010842478,0.010931015,0.005007505,0.01,0.006961823,96.7,0.603047608,0.11845702
4623,815.62,0.088543811,0.448116805,23.47,0.012897308,0.013758421,0.005345345,0.01,0.007437468,96.7,0.550419038,0.114223931
4624,815.62,0.078341265,0.366185569,33.57,0.015070956,0.01454711,0.005116224,0.01,0.00606966,95.7,0.459073943,0.104598106
4625,815.62,0.078801335,0.441855976,16.11,0.008728137,0.011746168,0.005019188,0.01,0.005906105,95.7,0.532403479,0.098454765
4626,815.62,0.071998438,0.5028202,5.21,0.003210054,0.014310837,0.004920721,0.01,0.007202864,95.7,0.589129475,0.087332077
4627,815.62,0.08684619,0.352666324,25.01,0.010813074,0.011869907,0.006039143,0.02,0.008413076,95.8,0.451382421,0.112111483
4628,815.62,0.085644392,0.344268873,13.36,0.005638887,0.010915995,0.00678134,0.01,0.006040812,94.6,0.44082926,0.10410543
4629,815.62,0.068775001,0.510817588,26.84,0.016812577,0.010616302,0.005134583,0.01,0.016869068,96.2,0.590208891,0.107591229
4630,815.62,0.070773763,0.358313841,17.64,0.007751025,0.012363911,0.005041361,0.01,0.005671024,95.6,0.441451514,0.089237174
4631,815.62,0.09130999,0.349600783,20.61,0.008834201,0.01721096,0.006706953,0.02,0.010213375,96.3,0.458121733,0.117064519
4632,815.62,0.087667433,0.499348743,39.83,0.024386299,0.013976574,0.00558877,0.01,0.00596714,96,0.60099275,0.123609642
4633,815.62,0.084628049,0.333003217,19.25,0.007859386,0.010625839,0.005072355,0.02,0.0047822,96.5,0.428257106,0.10234199
4634,815.62,0.073036244,0.359765304,17.47,0.007705749,0.013508558,0.005856276,0.02,0.008619547,96,0.446310106,0.095217816
4635,815.62,0.095636043,0.377956882,26.77,0.012406688,0.012559891,0.00508523,0.01,0.009516716,97.8,0.486152815,0.122644677
4636,815.62,0.091289191,0.451320237,41.32,0.02286646,0.012596846,0.004986286,0.01,0.008525133,95.9,0.555206274,0.12766707
4637,815.62,0.098349791,0.428125005,17.29,0.009073051,0.012263298,0.005400896,0.01,0.004806995,95.5,0.538738094,0.117630734
4638,815.62,0.075266458,0.445140935,11.84,0.006460726,0.011261702,0.005078077,0.01,0.005583286,95.6,0.531669095,0.092388548
4639,815.62,0.070589099,0.395593891,11.81,0.005729291,0.011797667,0.004957914,0.02,0.006202936,96.7,0.477980657,0.08747924
4640,815.62,0.092306443,0.425916768,12.39,0.006470345,0.017164946,0.005764008,0.01,0.006409645,95.8,0.535388157,0.110950441
4641,815.62,0.068891903,0.355383516,27.38,0.011927815,0.012751579,0.007087469,0.01,0.00615263,95.7,0.437026998,0.094059817
4642,815.62,0.080011256,0.510447063,20.63,0.012912746,0.011897087,0.005239725,0.02,0.006850481,96.8,0.602355406,0.105014208
4643,815.62,0.071164327,0.436105669,31.18,0.016672478,0.015298843,0.005587816,0.01,0.007222891,94.6,0.522568839,0.100647512
4644,815.62,0.083277553,0.50195926,12.24,0.007530591,0.013924599,0.005097628,0.01,0.012677431,95,0.599161412,0.108583203
4645,815.62,0.078639764,0.443877191,29.44,0.016023584,0.01970458,0.006488085,0.02,0.009227514,95.8,0.542221535,0.110378947
4646,815.62,0.076367666,0.369413287,36.93,0.016727097,0.011897326,0.005244732,0.01,0.007334948,95.9,0.457678279,0.105674443
4647,815.62,0.079120958,0.431459521,31.16,0.016482456,0.01084137,0.004874945,0.01,0.009380102,95.8,0.521421849,0.109858461
4648,815.62,0.080698695,0.466817328,24.47,0.01400452,0.015361309,0.004931211,0.01,0.009114027,94.8,0.562877333,0.108748454
4649,815.62,0.071939981,0.3363271,35.96,0.014830286,0.010356903,0.004947662,0.01,0.006513834,96.6,0.418623985,0.098231763
4650,815.62,0.079300244,0.44341621,22.58,0.012276768,0.014111042,0.004920483,0.01,0.01266861,94.5,0.536827496,0.109166104
4651,815.62,0.071583578,0.352909175,44.51,0.019257889,0.011990309,0.005010843,0.02,0.010218382,96.9,0.436483061,0.106070691
4652,815.62,0.071760693,0.363826447,22.78,0.010159871,0.014900208,0.006043196,0.01,0.007789612,94.6,0.450487348,0.095753372
4653,815.62,0.087311207,0.479869124,42.33,0.024907,0.013482571,0.004958153,0.01,0.006480455,95.6,0.580662901,0.123656815
4654,815.62,0.069459033,0.496144101,28.62,0.017407815,0.014919996,0.005069256,0.02,0.007553816,94.8,0.580523131,0.099489919
4655,815.62,0.073603305,0.513213239,29.55,0.018596606,0.014537811,0.00562644,0.02,0.009116173,95.8,0.601354355,0.106942524
4656,815.62,0.097287077,0.387638045,23.99,0.011401255,0.010040045,0.006369352,0.02,0.008919477,96.7,0.494965167,0.123977162
4657,815.62,0.071912679,0.481398111,30.19,0.017819569,0.012187719,0.005051851,0.01,0.004310608,96.6,0.565498509,0.099094707
4658,815.62,0.071171551,0.483205829,26.41,0.015648649,0.01088953,0.005109549,0.01,0.008067369,95.6,0.56526691,0.099997117
4659,815.62,0.071859644,0.429409229,35.33,0.018601564,0.012224913,0.005017281,0.01,0.011285305,96,0.513493785,0.106763793
4660,815.62,0.089250538,0.332274119,31.54,0.012850161,0.086637259,0.005349398,0.01,0.007564068,95.6,0.508161916,0.115014164
4661,815.62,0.071349898,0.366462117,29.06,0.013056529,0.014273167,0.005136728,0.01,0.006244183,95.9,0.452085181,0.095787338
4662,815.62,0.075342711,0.327811689,21.69,0.008718488,0.017133474,0.006058693,0.02,0.006877661,94.9,0.420287875,0.096997553
4663,815.62,0.073163145,0.542140515,22.36,0.014859531,0.01020956,0.005247116,0.01,0.008850813,95.9,0.62551322,0.102120606
4664,815.62,0.098077683,0.345725641,22.17,0.009398588,0.013581991,0.004785061,0.01,0.006525755,94.6,0.457385315,0.118787087
4665,815.62,0.087344611,0.417546861,23.02,0.011784,0.021687508,0.006998062,0.01,0.012157679,94.3,0.526578979,0.118284352
4666,815.62,0.085649031,0.540025847,44.53,0.02948417,0.014048338,0.006609917,0.01,0.005813837,95.7,0.639723216,0.127556955
4667,815.62,0.09683994,0.441383065,26.23,0.014193277,0.009764194,0.005101681,0.01,0.008300543,95.8,0.547987199,0.12443544
4668,815.62,0.082991667,0.528009072,43.59,0.028221175,0.007777452,0.004917622,0.01,0.005701303,96.6,0.618778191,0.121831766
4669,815.62,0.088921701,0.356568986,15.38,0.006724092,0.010462523,0.004897356,0.01,0.01004076,94.4,0.455953209,0.110583909
4670,815.62,0.083282588,0.422924969,31.78,0.01647949,0.012335539,0.005086422,0.01,0.004791975,96.6,0.518543096,0.109640475
4671,815.62,0.085923273,0.37588523,48.05,0.022142664,0.016655922,0.0049119,0.01,0.006232023,95.7,0.478464424,0.11920986
4672,815.62,0.076063542,0.459231801,27.07,0.015241745,0.012780666,0.004866362,0.02,0.006642103,96.8,0.54807601,0.102813752
4673,815.62,0.083017731,0.382820276,11.14,0.005228944,0.010506153,0.004872084,0.02,0.007344723,95.9,0.47634416,0.100463481
4674,815.62,0.100021644,0.463675342,16.99,0.009657127,0.015320301,0.007330179,0.01,0.009035349,95.7,0.579017287,0.126044299
4675,815.62,0.077405281,0.421601791,27.77,0.014356773,0.009854555,0.004912376,0.01,0.009691477,94.8,0.508861627,0.106365907
4676,815.62,0.070943645,0.508772534,40.12,0.025029269,0.013955593,0.005347013,0.01,0.007269382,94.3,0.593671772,0.10858931
4677,815.62,0.072998229,0.474598661,30.98,0.018025885,0.014957666,0.005219698,0.01,0.018085718,96.3,0.562554556,0.114329529
4678,815.62,0.086854436,0.507958345,21.05,0.013112526,0.013302326,0.005161524,0.01,0.006241083,96.8,0.608115108,0.11136957
4679,815.62,0.084205445,0.386850615,27.4,0.012996921,0.010946512,0.004859447,0.02,0.012418509,94.2,0.482002573,0.114480322
4680,815.62,0.089123726,0.370477135,46.31,0.021036288,0.013049126,0.004890442,0.01,0.008347273,96.8,0.472649986,0.123397728
4681,815.62,0.100623106,0.531093465,48.12,0.03133019,0.01375246,0.004905939,0.02,0.009629011,94.2,0.645469032,0.146488247
4682,815.62,0.072816653,0.350009893,15.39,0.006605431,0.010767221,0.004918098,0.01,0.010818958,94.3,0.433593768,0.095159141
4683,815.62,0.070271439,0.50766635,12.47,0.007759053,0.013884068,0.005203962,0.02,0.009992123,94.8,0.591821857,0.093226577
4684,815.62,0.099257967,0.364907477,17.72,0.007928174,0.010993958,0.005212545,0.02,0.007613659,94.8,0.475159402,0.120012346
4685,815.62,0.087065164,0.408450159,30.85,0.015447945,0.011142015,0.004997253,0.01,0.004761457,97.7,0.506657338,0.11227182
4686,815.62,0.068311302,0.376969743,16.6,0.007672995,0.012401342,0.005054712,0.02,0.00547576,94.6,0.457682388,0.086514769
4687,815.62,0.072505916,0.36524737,29.29,0.013118206,0.011951208,0.005068064,0.01,0.016825438,96,0.449704494,0.107517622
4688,815.62,0.077692144,0.448710289,23.44,0.012893974,0.011309147,0.005420685,0.02,0.035784483,94,0.53771158,0.131791286
4689,815.62,0.070689513,0.458966537,22.71,0.012776547,0.01404953,0.004789114,0.01,0.014338017,94.2,0.54370558,0.102593191
4690,815.62,0.083904205,0.501911963,19.7,0.012120525,0.00976038,0.00489378,0.01,0.012943983,96.9,0.595576548,0.113862493
4691,815.62,0.077267082,0.466213913,17.7,0.010116931,0.012887001,0.009981871,0.01,0.008645058,95.8,0.556367996,0.106010942
4692,815.62,0.101242021,0.381053652,30.72,0.014352473,0.013559103,0.004863024,0.01,0.006526709,95.8,0.495854776,0.126984227
4693,815.62,0.078206446,0.486371204,103.91,0.06196283,0.013730049,0.004501343,0.01,0.016417503,96.1,0.578307699,0.161088122
4694,815.62,0.08179554,0.340723306,18.59,0.007767039,0.015220404,0.004957438,0.01,0.008135319,95.7,0.43773925,0.102655336
4695,815.62,0.072316435,0.403786764,21.91,0.010848869,0.011141062,0.004751921,0.01,0.006260157,95.7,0.48724426,0.09417738
4696,815.62,0.068695697,0.328721628,16.18,0.006522086,0.015207767,0.005056143,0.01,0.014666319,97,0.412625092,0.094940244
4697,815.62,0.069168878,0.407164281,39.94,0.019937985,0.014222622,0.006005049,0.01,0.007991076,95.7,0.490555782,0.103102987
4698,815.62,0.077974102,0.458647768,36.21,0.020360183,0.635174513,0.00432539,0.01,0.006998777,96.9,1.171796383,0.109658452
4699,815.62,0.080801781,0.377429994,37.06,0.017149295,0.014111042,0.004955292,0.01,0.009383678,95,0.472342817,0.112290046
4700,815.62,0.079197186,0.421734868,27.85,0.014400186,0.017322302,0.004995823,0.01,0.009485245,96,0.518254356,0.108078439
4701,815.62,0.100626842,0.507565773,34.38,0.021393484,0.01952076,0.004988432,0.02,0.005838394,97,0.627713375,0.132847152
4702,815.62,0.097380639,0.347642389,31.81,0.013557304,0.0122509,0.006270647,0.01,0.006238937,95.7,0.457273928,0.123447527
4703,815.62,0.071738999,0.431422572,23.17,0.012257732,0.012943506,0.004897594,0.01,0.009348631,97.8,0.516105077,0.098242956
4704,815.62,0.089854898,0.460381168,22.81,0.012876561,0.01442647,0.004876137,0.01,0.010133505,98.9,0.564662536,0.117741101
4705,815.62,0.09551988,0.3324502,22.94,0.009350162,0.012727976,0.005636215,0.01,0.007975817,97.8,0.440698056,0.118482074
4706,815.62,0.071883542,0.338495991,28.09,0.011657685,0.014583826,0.004910469,0.02,0.010344028,95,0.42496336,0.098795725
4707,815.62,0.093812513,0.464977261,17.14,0.009770535,0.010837317,0.004947901,0.01,0.013201714,94.5,0.569627091,0.121732662
4708,815.62,0.082297871,0.412493574,29.2,0.014766203,0.014332294,0.004961491,0.01,0.005117178,95.7,0.50912374,0.107142743
4709,815.62,0.069528704,0.49781217,23.83,0.014543363,0.012746811,0.004535675,0.01,0.005769968,95.7,0.580087685,0.09437771
4710,815.62,0.073183743,0.393885248,21.8,0.010526244,0.013942242,0.005209446,0.01,0.008998871,95.1,0.481011232,0.097918304
4711,815.62,0.076904448,0.539963873,16.26,0.010764366,0.013439178,0.00513792,0.01,0.007749081,95.7,0.630307499,0.100555815
4712,815.62,0.075268154,0.497528902,6.91,0.004212793,0.011225462,0.005505085,0.01,0.006586075,96.6,0.584022519,0.091572107
4713,815.62,0.094195547,0.400363016,46.63,0.022890487,0.014005899,0.00530076,0.01,0.011821032,96.8,0.508564462,0.134207826
4714,815.62,0.070103795,0.488483059,22.5,0.01347247,0.020839214,0.004961252,0.01,0.016335011,94.2,0.579426068,0.104872528
4715,815.62,0.069639848,0.412808099,43.34,0.021935373,0.013853073,0.004899979,0.01,0.010445595,95.2,0.496301021,0.106920795
4716,815.62,0.099016894,0.387317238,25.05,0.01189498,0.012320995,0.00629878,0.01,0.008542061,94.9,0.498655128,0.125752715
4717,815.62,0.071652043,0.488569355,30.74,0.018416116,0.015390158,0.005066395,0.02,0.006388426,95.7,0.575611556,0.10152298
4718,815.62,0.084673163,0.349985501,50.88,0.021833866,0.011532784,0.005028009,0.01,0.005760908,94.9,0.446191448,0.117295946
4719,815.62,0.078245043,0.457556311,23.11,0.012966287,0.011189222,0.004872799,0.02,0.005998611,95.6,0.546990576,0.10208274
4720,815.62,0.070937946,0.482189925,22.16,0.013102611,0.012708902,0.00532198,0.01,0.009753227,96.7,0.565836773,0.099115763
4721,815.62,0.10063979,0.394634667,13.54,0.006553147,0.013716698,0.005135536,0.01,0.010109425,94.9,0.508991155,0.122437898
4722,815.62,0.081769724,0.504703057,113,0.069923611,0.015686035,0.004937172,0.01,0.003805161,97.6,0.602158816,0.160435668
4723,815.62,0.097021478,0.429853471,16.85,0.00887808,0.016088247,0.005015373,0.01,0.008544922,94.9,0.542963197,0.119459853
4724,815.62,0.081931606,0.536273463,17.64,0.011598069,0.011480808,0.005025148,0.01,0.007479191,95.7,0.629685877,0.106034014
4725,815.62,0.07936482,0.398304092,28.21,0.013776591,0.010354519,0.005016088,0.01,0.024425745,96.3,0.488023431,0.122583245
4726,815.62,0.079806901,0.449545771,28.55,0.015735178,0.016278744,0.005054235,0.01,0.010637522,96,0.545631416,0.111233837
4727,815.62,0.077694091,0.353994894,35.16,0.01526052,0.013764858,0.004939556,0.01,0.004863977,97.9,0.445453843,0.102758144
4728,815.62,0.097491112,0.461691266,15.97,0.009040348,0.010631561,0.004872322,0.01,0.009131193,95.8,0.56981394,0.120534976
4729,815.62,0.084200567,0.395414989,31.89,0.015460575,0.014194012,0.005885124,0.01,0.005387306,93,0.493809568,0.110933572
4730,815.62,0.0821138,0.352673607,36.46,0.015763902,0.013597965,0.005073547,0.01,0.009595394,95.9,0.448385372,0.112546644
4731,815.62,0.089972212,0.402086577,16.18,0.007976258,0.012634993,0.005060911,0.01,0.004582405,96.7,0.504693782,0.107591786
4732,815.62,0.085172438,0.343869024,23.03,0.009710018,0.012212992,0.005058289,0.01,0.009230614,94.3,0.441254454,0.109171359
4733,815.62,0.0752436,0.483182664,19.08,0.011302031,0.010329247,0.004795551,0.01,0.01119256,94.1,0.56875551,0.102533743
4734,815.62,0.089830035,0.429961392,19,0.010018018,0.897357941,0.00513792,0.01,0.014132261,95.4,1.417149367,0.119118235
4735,815.62,0.091442684,0.484227867,18.56,0.011019199,0.011931181,0.004976988,0.01,0.004772186,93.7,0.587601732,0.112211057
4736,815.62,0.088387314,0.487898084,18.18,0.010876061,0.013834238,0.005072594,0.01,0.026812792,95.9,0.590119636,0.131148761
4737,815.62,0.07522956,0.405068904,30.08,0.014937886,0.014171839,0.005164623,0.01,0.008548021,95.6,0.494470303,0.103880091
4738,815.62,0.08624059,0.523681429,18.05,0.011587204,0.013788939,0.005023241,0.01,0.007505894,96.6,0.623710957,0.110356928
4739,815.62,0.097780977,0.542827231,14.83,0.00987254,0.010933161,0.005041838,0.02,0.009247065,96.9,0.651541369,0.12194242
4740,815.62,0.087146769,0.491446764,20.81,0.012536835,0.009773731,0.004831314,0.01,0.004303217,95.5,0.588367264,0.108818135
4741,815.62,0.081622709,0.377770124,22.06,0.010217705,0.012254238,0.004942894,0.02,0.007697344,95.9,0.471647071,0.104480652
4742,815.62,0.068504927,0.414188676,11.07,0.005623682,0.012881994,0.004995346,0.01,0.003348589,93.8,0.495575597,0.082472545
4743,815.62,0.101620236,0.356872063,20.09,0.008791051,0.010799646,0.005072594,0.02,0.007715225,97.8,0.469291946,0.123199106
4744,815.62,0.088734816,0.356792411,25.18,0.011016051,0.015241385,0.004928112,0.01,0.006742954,96.8,0.460768612,0.111421934
4745,815.62,0.082019234,0.455093907,15.16,0.00845945,0.013992548,0.005020142,0.01,0.008271694,94.9,0.551105688,0.10377052
4746,815.62,0.089249128,0.351017479,18.48,0.00795337,0.011735916,0.005395651,0.01,0.008720398,95.7,0.452002524,0.111318547
4747,815.62,0.087034447,0.326683731,11.65,0.004664787,0.012240648,0.004984856,0.02,0.007353067,95.6,0.425958826,0.104037157
4748,815.62,0.072409859,0.506213193,16.1,0.009993347,0.01360631,0.004970551,0.01,0.006784678,96.8,0.592229362,0.094158434
4749,815.62,0.092851994,0.358676633,30.06,0.013220189,0.01170516,0.005033016,0.01,0.010914087,96,0.463233788,0.122019286
4750,815.62,0.06909756,0.408282041,19.8,0.009913745,0.010988235,0.004918575,0.02,0.006174803,95.9,0.488367837,0.090104683
4751,815.62,0.078026062,0.429714232,41.09,0.021647781,0.009988785,0.005025387,0.01,0.005992174,94.6,0.517729079,0.110691403
4752,815.62,0.071079451,0.436942113,34.48,0.018471686,0.01388216,0.005086422,0.01,0.012160301,97.1,0.521903724,0.10679786
4753,815.62,0.100534712,0.42826348,33.45,0.017562289,0.011715651,0.006397963,0.02,0.006835461,93.8,0.540513843,0.131330425
4754,815.62,0.082872989,0.418355029,12.8,0.006566852,0.012835503,0.005212069,0.01,0.014103651,94.5,0.51406352,0.10875556
4755,815.62,0.084473696,0.435449311,34.64,0.018495647,0.014042139,0.005787849,0.01,0.012897968,96.8,0.533965146,0.12165516
4756,815.62,0.089209233,0.350601156,20.14,0.008657985,0.014991045,0.004621983,0.02,0.01604104,95.4,0.454801434,0.118530241
4757,815.62,0.1016612,0.444009841,30.82,0.016775832,0.01429081,0.005027056,0.01,0.0137887,94.5,0.55996185,0.137252787
4758,815.62,0.078223782,0.457583268,17.02,0.009546134,0.011128426,0.005516529,0.01,0.00607276,97.7,0.546935475,0.099359204
4759,815.62,0.077636192,0.452915459,14.56,0.008085452,0.00974679,0.005928755,0.01,0.007696152,93.9,0.540298441,0.09934655
4760,815.62,0.072177168,0.394275994,29.16,0.014094234,0.016751051,0.005089283,0.01,0.008036375,96.6,0.483204213,0.09939706
4761,815.62,0.07147203,0.390729824,20.3,0.009726141,0.011570215,0.005394936,0.02,0.008697987,95.1,0.47377207,0.095291094
4762,815.62,0.089093591,0.485412983,25.08,0.014925054,0.015478611,0.00622797,0.01,0.005993843,96.6,0.589985185,0.116240458
4763,815.62,0.078546523,0.523176349,50.24,0.032228715,0.016136885,0.005021572,0.01,0.006412029,96.8,0.617859756,0.122208839
4764,815.62,0.089118242,0.332377124,19.44,0.007921814,0.010214806,0.005307913,0.01,0.003002167,96.7,0.431710171,0.105350136
4765,815.62,0.072007364,0.364765725,15.9,0.0071097,0.020938635,0.004880667,0.02,0.009775162,96.7,0.457711724,0.093772892
4766,815.62,0.099728846,0.498589696,26.07,0.015933738,0.013914585,0.006671667,0.01,0.007041693,95.7,0.612233128,0.129375944
4767,815.62,0.071959692,0.337807758,10.31,0.004268301,0.024570704,0.005156517,0.01,0.00949192,94,0.434338154,0.090876431
4768,815.62,0.076908451,0.453640648,40.28,0.022405025,0.010886431,0.005433559,0.01,0.007007837,95.7,0.54143553,0.111754873
4769,815.62,0.078352602,0.361437453,19.48,0.008633474,0.011944294,0.005138874,0.01,0.009078264,96.7,0.451734349,0.101203214
4770,815.62,0.074343528,0.482952235,21.03,0.01245198,0.008874178,0.004982471,0.01,0.007781744,95.7,0.56616994,0.099559723
4771,815.62,0.079079496,0.53562563,20.5,0.013459903,0.011405945,0.004948616,0.01,0.009783983,96.8,0.626111071,0.107271998
4772,815.62,0.086372531,0.360216734,27.49,0.012141788,0.012712717,0.005789042,0.01,0.005669832,95.1,0.459301982,0.109973193
4773,815.62,0.084900216,0.332590663,44.78,0.018261824,0.009348631,0.004936457,0.01,0.002952099,95.4,0.42683951,0.111050596
4774,815.62,0.08814092,0.406092897,30.57,0.015218759,0.013751745,0.00496769,0.01,0.006163597,96.6,0.507985562,0.114490966
4775,815.62,0.088190962,0.457314457,25.27,0.014166235,0.011658907,0.004971504,0.01,0.00940609,94.9,0.557164326,0.116734792
4776,815.62,0.074719379,0.350510253,33.28,0.014301171,0.012528896,0.005138159,0.01,0.020427942,97.1,0.437758528,0.114586651
4777,815.62,0.068501317,0.532730654,21.8,0.014241232,0.010813475,0.004629374,0.02,0.008567333,96.9,0.612045446,0.095939256
4778,815.62,0.094582405,0.334427953,22.78,0.009340919,0.010452747,0.006069183,0.01,0.012065649,95.4,0.439463105,0.122058156
4779,815.62,0.10191365,0.531683077,48.54,0.031638708,0.012927294,0.005280256,0.01,0.006914854,95.8,0.646524021,0.145747469
4780,815.62,0.078265908,0.447584659,18.13,0.009950613,0.01040864,0.005514622,0.01,0.00604105,96.7,0.536259207,0.099772192
4781,815.62,0.084157527,0.477394704,13.33,0.007802248,0.019989729,0.005399704,0.01,0.006531,94.6,0.58154196,0.103890479
4782,815.62,0.094911854,0.462357922,26.76,0.015171119,0.010526896,0.005394936,0.02,0.006720066,97.7,0.567796672,0.122197975
4783,815.62,0.07488738,0.46850087,51.04,0.029314961,0.015241146,0.004556417,0.01,0.005966187,94.7,0.558629396,0.114724945
4784,815.62,0.087174049,0.34004968,23.26,0.009695813,0.758228064,0.00548172,0.01,0.008111954,94.8,1.185451792,0.110463536
4785,815.62,0.073029641,0.528290527,32.39,0.020977916,0.017824411,0.004972696,0.01,0.01264143,95.2,0.61914458,0.111621684
4786,815.62,0.098349841,0.5433217,25.77,0.017167457,0.374435902,0.004980326,0.01,0.004471064,95.6,1.016107443,0.124968687
4787,815.62,0.0778958,0.456649453,21.07,0.011796778,0.015243769,0.004904032,0.01,0.010494947,95.2,0.549789022,0.105091557
4788,815.62,0.082432526,0.363503797,14.22,0.006336508,0.805781364,0.004893541,0.01,0.004205942,96.5,1.251717688,0.097868518
4789,815.62,0.073402767,0.342978397,22.86,0.009612183,0.178835869,0.004913568,0.01,0.010673285,94.9,0.595217032,0.098601803
4790,815.62,0.076487974,0.467860295,26.71,0.015323097,0.013643503,0.005107403,0.02,0.006106138,95.7,0.557991772,0.103024612
4791,815.62,0.089272053,0.439330706,13.52,0.007282727,0.012424231,0.005084753,0.01,0.00593996,95.4,0.54102699,0.107579494
4792,815.62,0.098173142,0.415142548,35.07,0.01784934,0.016951561,0.005804062,0.01,0.00961113,97.8,0.53026725,0.131437674
4793,815.62,0.078542861,0.464507397,21.88,0.012463614,0.010168314,0.004901171,0.01,0.008592367,95.7,0.553218572,0.104500013
4794,815.62,0.101422965,0.370971551,29.65,0.013485029,0.015416145,0.004644394,0.01,0.007061005,95.7,0.487810661,0.126613393
4795,815.62,0.08598208,0.394561301,25.03,0.012108005,0.011855125,0.005774975,0.02,0.009183168,96.8,0.492398507,0.113048229
4796,815.62,0.075394008,0.400821193,20.23,0.009943744,0.016682625,0.005161285,0.01,0.004654169,95.8,0.492897826,0.095153207
4797,815.62,0.101401253,0.425148919,42.35,0.022074453,0.010379314,0.004917145,0.02,0.004577875,94.9,0.536929486,0.132970725
4798,815.62,0.074273276,0.48414056,16.45,0.009766863,0.012000561,0.005381107,0.01,0.007581949,96.7,0.570414397,0.097003196
4799,815.62,0.084632867,0.356735394,25.23,0.011033938,0.014283657,0.005046368,0.01,0.007155895,95.5,0.455651917,0.107869068
4800,815.62,0.08273574,0.339307791,16.99,0.007068912,0.013702393,0.005345106,0.02,0.006421566,94.9,0.435745924,0.101571325
4801,815.62,0.096310037,0.362396579,37.41,0.016620257,0.014362812,0.006442308,0.01,0.008236885,96.8,0.473069428,0.127609487
4802,815.62,0.076723954,0.435721843,16.82,0.008983633,0.012417078,0.005173206,0.01,0.00797081,96.9,0.524862875,0.098851604
4803,815.62,0.08766771,0.543688471,23.64,0.015757331,0.011626244,0.005285025,0.01,0.016459465,94.1,0.642982425,0.125169531
4804,815.62,0.072722839,0.376102568,17.04,0.007856635,0.010356188,0.004957438,0.01,0.004206419,94.1,0.459181595,0.08974333
4805,815.62,0.097153472,0.461807792,33.96,0.019228721,0.013257504,0.004953384,0.01,0.009227991,95.7,0.572218767,0.130563568
4806,815.62,0.087693534,0.529394349,17.91,0.011622336,0.010207415,0.004946232,0.01,0.005706787,94.9,0.627295298,0.109968889
4807,815.62,0.070293607,0.427208809,35.44,0.018560975,0.010723829,0.004952431,0.01,0.014400959,94.5,0.508226245,0.108207971
4808,815.62,0.074742248,0.391064734,17.29,0.008292333,0.011810064,0.00485301,0.01,0.004915714,95.7,0.477617046,0.092803305
4809,815.62,0.077090634,0.403101511,11.65,0.005758869,0.008370399,0.005934,0.01,0.008563519,94.9,0.488562545,0.097347022
4810,815.62,0.074118312,0.491389607,11.41,0.0068731,0.012691975,0.004561424,0.01,0.005078554,97.7,0.578199894,0.090631391
4811,815.62,0.073117609,0.487797913,23.44,0.014016597,0.010415554,0.005057573,0.01,0.005860329,95.6,0.571331076,0.098052108
4812,815.62,0.079522118,0.369262009,51.37,0.023257936,0.014265776,0.005155563,0.01,0.006695271,95.6,0.463049902,0.114630887
4813,815.62,0.101223587,0.477125995,36.64,0.021432966,0.010435581,0.00471139,0.02,0.013311386,96,0.588785163,0.140679328
4814,815.62,0.083844406,0.346707413,27.46,0.011671487,0.011560678,0.005714178,0.01,0.004618883,93.9,0.442112497,0.105848954
4815,815.62,0.090321176,0.462351753,36.85,0.020886652,0.012454271,0.004975796,0.01,0.006061792,96.8,0.565127201,0.122245416
4816,815.62,0.079171715,0.38478182,27.58,0.013012647,0.012744904,0.004974127,0.02,0.01205802,94.9,0.476698438,0.109216508
4817,815.62,0.087920581,0.465046943,22.23,0.012675202,0.015507698,0.005025864,0.01,0.010083914,94.4,0.568475222,0.115705561
4818,815.62,0.083444866,0.514548648,25.96,0.016374131,0.010998726,0.00499177,0.02,0.013596058,93.9,0.60899224,0.118406825
4819,815.62,0.091704364,0.525987282,27.89,0.017986347,0.015347958,0.005093098,0.02,0.004842281,95.7,0.633039603,0.119626089
4820,815.62,0.089299323,0.410166047,21.88,0.011000622,0.011165857,0.006642818,0.01,0.00402689,95.6,0.510631227,0.110969654
4821,815.62,0.077639329,0.334587698,31.5,0.012922008,0.011443853,0.005110025,0.01,0.010659695,95.2,0.42367088,0.106331056
